nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag
1.5185139398778875,3.171433900943008,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.584342533972404,2.761927838420529,4.511241467305815,3.171433900943008,7.529622933586103,4.492383185039623,4.424244421837034,2.7596678446896306,4.424244421837034,2.7596678446896306,0.0,4.18369680863468,4.433529825915495,4.358867197666904,4.06628864526571,3.591621038213319,0.0,2.737987326333431,1.505149978319906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3443922736851106,3.912859475162355,3.908592238847569,3.909502541405416,4.06628864526571,2.710117365111816,2.506505032404872,2.4099331233312946,1.7358322782485445
1.5185139398778875,3.229937685907934,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.79870587811505,6.513605893522459,4.526041890680879,3.2380461031287955,8.348422607105483,8.517666046342947,4.703703976818275,6.513602699108046,4.703978825008386,6.513604030116906,0.3010299956639812,4.5887869506591805,6.520283960348046,4.37692352441803,4.083968197598416,4.430687668976669,0.0,6.338956839232797,6.033586183414998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637878273455556,2.0863598306747484,1.8864907251724816,3.913336925932623,6.316725193630303,6.0156954074060245,4.670050933609862,4.362463624755212,0.5866946274035947
1.5185139398778875,3.299942900022767,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.625240405617148,6.635015220173371,4.549505967401098,3.3068537486930087,7.532977823960626,8.658467235277163,4.463370327292407,6.635008678547256,4.463848214050881,6.635013006095563,0.3010299956639812,4.21793116878578,6.637930804687409,4.404645595594691,4.110623375233331,3.591621038213319,0.0,6.341947263055109,6.325874690413217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0863598306747484,1.9637878273455556,1.8864907251724816,2.359835482339888,6.316725193630303,6.316725193630303,4.670050933609862,4.159837791071108,0.462430793381879
1.5185139398778875,3.229937685907934,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.603285143525501,5.9669935225842,4.526041890680879,3.2380461031287955,7.559503022247394,7.964205573438122,4.443309935675799,5.966982276336269,4.443810401121398,5.966986962308299,0.3010299956639812,4.195484523033763,5.97981415078243,4.3768870566640485,4.083968197598416,3.6196150057428063,0.0,5.80155188001205,5.4677575304461525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637878273455556,2.0863598306747484,1.8864907251724816,2.3560258571931225,5.740759690028743,5.439728905459204,4.491179532143998,4.083968197598416,0.5275882736189459
1.5185139398778875,3.550595207489328,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.7365000831026265,6.568602146729283,4.655167258709841,3.550595207489328,7.568804118572286,8.611514470466295,4.572697384982698,6.568569427525447,4.572697384982698,6.568594641466702,0.3010299956639812,4.311435968289161,6.57295613043993,4.5240194404102905,4.228733908376136,3.6191977157929474,0.0,6.028710708771054,6.420792321443366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0863598306747484,1.9637878273455556,1.8864907251724816,2.3344537511509307,6.417095695530137,5.939974773254433,4.491179532143998,4.228733908376136,0.4660896405810417
1.5185139398778875,3.229937685907934,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.600155784473169,6.210030767976728,4.526041890680879,3.2380461031287955,7.528580917403574,8.211592098301796,4.438779603357378,6.210024341573114,4.439285313665999,6.210027019252843,0.3010299956639812,4.191925851711436,6.217327306747737,4.37630315575592,4.086253023817161,3.5848963441374497,0.0,6.036380142645163,5.727987521432985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637878273455556,2.0863598306747484,2.361727836017593,1.8864907251724816,6.025994863353879,5.724964458627413,4.083968197598416,3.6895752157599375,0.4831310838841856
1.5185139398778875,3.3079237036118814,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.627867463729622,6.469997759266206,4.552351807979569,3.314709692955174,7.528529736015931,8.491858265139298,4.465754519833878,6.469987458020581,4.4662297917058345,6.469994374598167,0.3010299956639812,4.21539960109389,6.474277760484284,4.407373906311004,4.115976429454817,3.5844443071651764,0.0,6.174827652331425,6.163028023714008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0863598306747484,1.9637878273455556,2.3404441148401185,1.8864907251724816,6.161823323404445,6.161823323404445,4.113843118937487,3.6895752157599375,0.4766728313880801
1.5185139398778875,3.2833012287035497,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.620271425439044,5.90932812530389,4.5433353301909065,3.2833012287035497,7.539641480764356,7.906271342405896,4.4595281835834575,5.909299227529601,4.4595281835834575,5.909317422648723,0.3010299956639812,4.207715133805567,5.924466405985899,4.39747071716853,4.108463541203595,3.591621038213319,0.0,5.73999614824127,5.418365933397245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637878273455556,2.0863598306747484,2.3443922736851106,1.8864907251724816,5.700496902209718,5.399467772085405,4.104111379698969,4.074779882331932,0.524510231132503
1.5185139398778875,3.229937685907934,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.601897100353281,5.857941890520898,4.526041890680879,3.2380461031287955,7.540805773483447,7.857643008496094,4.441302286693167,5.857927434096456,4.441805069695703,5.857933457665121,0.3010299956639812,4.191925851711436,5.874279989127245,4.3768870566640485,4.086253023817161,3.5991185650553628,0.0,5.686726514499836,5.370903353633498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637878273455556,2.0863598306747484,2.3654879848909,1.8864907251724816,5.651178153563667,5.350149127528858,4.083968197598416,4.074779882331932,0.5424597937497075
1.5185139398778875,3.2915908256580013,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.6225973596046215,6.280814573247548,4.546641355554889,3.298634783124436,7.546003964750657,8.28201823005537,4.460972973711134,6.28080115090059,4.461453504288872,6.28080979584957,0.3010299956639812,4.213703653680179,6.287342791962093,4.400727897737122,4.107379582804448,3.5991185650553628,0.0,6.109159572959418,5.7946831913409085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637878273455556,2.0863598306747484,1.8864907251724816,2.401400540781544,6.071752803882843,5.770723176374387,4.58441038541748,4.107379582804448,0.3489698175144691
